audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000066.wav,0.03763081878423691,0.37878358364105225,0.7912770509719849,0.0,0.022724643349647522,0.011981014162302017,0.006050875876098871,0.005311662331223488,0.0,0.018725275993347168,0.0006659115315414965,0.0034066559746861458,0.0026207994669675827,0.0,0.10498753935098648,0.001099109766073525,0.050677500665187836,0.0026913201436400414,0.0,0.0014497482916340232,0.0015822341665625572,0.003275169525295496,0.0,0.008970852941274643,0.0012946705101057887,0.0025694584473967552,0.00024297031632158905,0.0,0.0005274301511235535,0.7912770509719849,0.022724643349647522,0.018725275993347168,0.0034066559746861458,0.10498753935098648,0.003275169525295496,0.008970852941274643,0.0005274301511235535
00_000118.wav,0.21378985047340393,0.4882669448852539,0.47811615467071533,0.0,0.021985605359077454,0.18183192610740662,0.010174073278903961,0.004194579087197781,0.0,0.010776309296488762,0.0010589493904262781,0.002741520758718252,0.0020188847556710243,0.0,0.07891365885734558,0.003255789866670966,0.0071491035632789135,0.010203476995229721,0.0,0.004034846089780331,0.005659638438373804,0.005700662732124329,0.0,0.8858867883682251,0.03719504550099373,0.025813333690166473,0.011210259981453419,0.0,0.0025711592752486467,0.4882669448852539,0.18183192610740662,0.010776309296488762,0.002741520758718252,0.07891365885734558,0.005700662732124329,0.8858867883682251,0.0025711592752486467
00_000275.wav,0.05601205304265022,0.40922439098358154,0.9890622496604919,0.0,0.025158874690532684,0.0029151381459087133,0.00395111832767725,0.00834650918841362,0.0,0.019426152110099792,0.0008376076002605259,0.008381849154829979,0.0040865205228328705,0.0,0.004913420416414738,0.0005909324390813708,0.009600464254617691,0.0038391733542084694,0.0,0.0005571693181991577,0.0007589160231873393,0.003662880975753069,0.0,0.00027607398806139827,0.0002875627251341939,0.0009854286909103394,0.00013555034820456058,0.0,0.0011827618582174182,0.9890622496604919,0.025158874690532684,0.019426152110099792,0.008381849154829979,0.009600464254617691,0.003662880975753069,0.0009854286909103394,0.0011827618582174182
00_000277.wav,0.005860564298927784,0.018579281866550446,0.013119926676154137,0.0,0.0010133682517334819,0.00023904454428702593,0.00040362804429605603,0.0007633825880475342,0.0,0.008841494098305702,0.00039199338061735034,0.0020828237757086754,0.0004797418660018593,0.0,0.03716076537966728,0.013675552792847157,0.9991366863250732,0.003573806257918477,0.0,0.00012512505054473877,0.0008637458086013794,0.001135840779170394,0.0,0.006822258234024048,0.0005149035714566708,0.0003316252550575882,0.00015123101184144616,0.0,0.00015912277740426362,0.018579281866550446,0.0010133682517334819,0.008841494098305702,0.0020828237757086754,0.9991366863250732,0.001135840779170394,0.006822258234024048,0.00015912277740426362
00_000357.wav,0.22170040011405945,0.925995409488678,0.0743979811668396,0.0,0.0008912620833143592,0.0002824242110364139,0.0013947300612926483,0.0016703440342098475,0.0,0.07362363487482071,0.00035664695315063,0.0004007684765383601,0.00015854810771998018,0.0,0.006400885060429573,0.0002855061029549688,0.0007806788198649883,0.0001233971124747768,0.0,0.0011447664583101869,0.0026409695856273174,0.0046309372410178185,0.0,0.001408337615430355,0.000592085300013423,0.0022108149714767933,0.00022238520614337176,0.0,0.00025157193886116147,0.925995409488678,0.0016703440342098475,0.07362363487482071,0.0004007684765383601,0.006400885060429573,0.0046309372410178185,0.0022108149714767933,0.00025157193886116147
00_000436.wav,0.2980019152164459,0.4523561894893646,0.9780304431915283,0.0,0.03396185114979744,0.014462564140558243,0.005744536407291889,0.00831804983317852,0.0,0.029515057802200317,0.0038323537446558475,0.011090737767517567,0.0060140211135149,0.0,0.0020531248301267624,0.0001968888973351568,0.0059076896868646145,0.0013153983745723963,0.0,0.00025272369384765625,0.0002228468656539917,0.0026306596118956804,0.0,0.0006730530876666307,0.00031917085289023817,0.00048437624354846776,8.16375104477629e-05,0.0,0.0025011771358549595,0.9780304431915283,0.03396185114979744,0.029515057802200317,0.011090737767517567,0.0059076896868646145,0.0026306596118956804,0.0006730530876666307,0.0025011771358549595
00_000440.wav,0.03300169110298157,0.5293007493019104,0.49656713008880615,0.0,0.006976320408284664,0.006872915662825108,0.001953172031790018,0.0025100840721279383,0.0,0.020362772047519684,0.0013048909604549408,0.002464522374793887,0.001106667215935886,0.0,0.9993296265602112,0.0409870371222496,0.01099336612969637,0.0019150057341903448,0.0,0.0011108218459412456,0.002665430074557662,0.0028541816864162683,0.0,0.27730318903923035,0.06471337378025055,0.008196772076189518,0.0039612422697246075,0.0,0.001081031863577664,0.5293007493019104,0.006976320408284664,0.020362772047519684,0.002464522374793887,0.9993296265602112,0.0028541816864162683,0.27730318903923035,0.001081031863577664
00_000612.wav,0.05171581357717514,0.5533522367477417,0.6921185255050659,0.0,0.0029144547879695892,0.0010782333556562662,0.0021181292831897736,0.006603590678423643,0.0,0.07396146655082703,0.0007278516422957182,0.001139422063715756,0.0007946603582240641,0.0,0.598619282245636,0.012877474538981915,0.011902278289198875,0.016983361914753914,0.0,0.08251858502626419,0.03238802030682564,0.006494725123047829,0.0,0.19358845055103302,0.010142490267753601,0.03613565117120743,0.003960509318858385,0.0,0.0007446918170899153,0.6921185255050659,0.006603590678423643,0.07396146655082703,0.001139422063715756,0.598619282245636,0.08251858502626419,0.19358845055103302,0.0007446918170899153
00_000688.wav,0.196152463555336,0.24829810857772827,0.8812157511711121,0.0,0.11589948832988739,0.0948101133108139,0.020032282918691635,0.049336988478899,0.0,0.035185348242521286,0.01958988606929779,0.06806908547878265,0.03464656323194504,0.0,0.002177360001951456,0.006901479326188564,0.4996797442436218,0.014091993682086468,0.0,0.0008504985016770661,0.0006009903736412525,0.0031286096200346947,0.0,0.00012089457595720887,0.00015933826216496527,0.0002580135187599808,0.00012788778985850513,0.0,0.00066287413937971,0.8812157511711121,0.11589948832988739,0.035185348242521286,0.06806908547878265,0.4996797442436218,0.0031286096200346947,0.0002580135187599808,0.00066287413937971
00_000765.wav,0.10625907778739929,0.45541369915008545,0.2064369022846222,0.0,0.0009803574066609144,0.0006703144172206521,0.00288011459633708,0.012524290941655636,0.0,0.44731324911117554,0.0002486705780029297,0.00044433772563934326,0.00015071032976265997,0.0,0.03041585348546505,0.0025294232182204723,0.011735998094081879,0.008754700422286987,0.0,0.03668983280658722,0.03871990367770195,0.004331964533776045,0.0,0.5281412601470947,0.056700218468904495,0.05699586123228073,0.002723303157836199,0.0,0.019031517207622528,0.45541369915008545,0.012524290941655636,0.44731324911117554,0.00044433772563934326,0.03041585348546505,0.03871990367770195,0.5281412601470947,0.019031517207622528
