audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000066.wav,0.030407236889004707,0.21533051133155823,0.5143316984176636,0.0,0.02379034087061882,0.013321555219590664,0.006965206936001778,0.001592144719325006,0.0,0.009626409038901329,0.00033642351627349854,0.001396196661517024,0.0008349093259312212,0.0,0.5140891075134277,0.0007735220715403557,0.01866850070655346,0.00044222682481631637,0.0,0.0006039757281541824,0.001359446905553341,0.002957087242975831,0.0,0.006607783958315849,0.0004405021609272808,0.0017741229385137558,0.00013742479495704174,0.0,0.00010873159044422209,0.5143316984176636,0.02379034087061882,0.009626409038901329,0.001396196661517024,0.5140891075134277,0.002957087242975831,0.006607783958315849,0.00010873159044422209
00_000118.wav,0.06787201017141342,0.4009542763233185,0.300136923789978,0.0,0.005303635727614164,0.0632486641407013,0.0032801737543195486,0.0007921882788650692,0.0,0.012683102861046791,0.0003024793404620141,0.00043486058712005615,0.000287040660623461,0.0,0.018985886126756668,0.0005205392371863127,0.0023908435832709074,0.0012147963279858232,0.0,0.0012739537050947547,0.0038779904134571552,0.0035564699210226536,0.0,0.73076331615448,0.011684561148285866,0.009641248732805252,0.0017433378379791975,0.0,0.02504480630159378,0.4009542763233185,0.0632486641407013,0.012683102861046791,0.00043486058712005615,0.018985886126756668,0.0038779904134571552,0.73076331615448,0.02504480630159378
00_000275.wav,0.026587989181280136,0.365951269865036,0.9350017309188843,0.0,0.020137527957558632,0.003296299371868372,0.005274674389511347,0.004472069442272186,0.0,0.03398218750953674,0.0013039449695497751,0.008434760384261608,0.006748351734131575,0.0,0.00833115167915821,0.0008807292906567454,0.004172873217612505,0.0018448319751769304,0.0,0.0012256205081939697,0.00188260932918638,0.003404748160392046,0.0,0.0006615702295675874,0.0004513859748840332,0.0016385409981012344,0.0002029015013249591,0.0,0.0009385315352119505,0.9350017309188843,0.020137527957558632,0.03398218750953674,0.008434760384261608,0.00833115167915821,0.003404748160392046,0.0016385409981012344,0.0009385315352119505
00_000277.wav,0.005988501012325287,0.00953848846256733,0.03256529942154884,0.0,0.007293834816664457,0.0018001447897404432,0.0014535498339682817,0.0017869744915515184,0.0,0.013772689737379551,0.0004345803754404187,0.004760634154081345,0.0019784735050052404,0.0,0.011251279152929783,0.01859739050269127,0.9686709642410278,0.011899011209607124,0.0,0.0009496957645751536,0.0017653554677963257,0.001782163162715733,0.0,0.006704383995383978,0.0013028704561293125,0.0008689897367730737,0.0003422230947762728,0.0,0.0013312539085745811,0.03256529942154884,0.007293834816664457,0.013772689737379551,0.004760634154081345,0.9686709642410278,0.001782163162715733,0.006704383995383978,0.0013312539085745811
00_000357.wav,0.20088770985603333,0.8807754516601562,0.01652529090642929,0.0,0.0005537098622880876,0.0002498328685760498,0.002460482530295849,0.0015443193260580301,0.0,0.10937518626451492,0.0004937603953294456,0.00029330182587727904,0.00012496105046011508,0.0,0.003941819071769714,0.00035406643291935325,0.0001674310042290017,4.0978244214784354e-05,0.0,0.0004894144949503243,0.003613686189055443,0.003199055790901184,0.0,0.014246547594666481,0.0007412095437757671,0.006246920675039291,0.00029500352684408426,0.0,9.342250996269286e-05,0.8807754516601562,0.002460482530295849,0.10937518626451492,0.0004937603953294456,0.003941819071769714,0.003613686189055443,0.014246547594666481,9.342250996269286e-05
00_000436.wav,0.12938599288463593,0.32897308468818665,0.9390556812286377,0.0,0.05155139043927193,0.015807580202817917,0.006196448113769293,0.0021870399359613657,0.0,0.039641451090574265,0.00223039323464036,0.004769002553075552,0.004556876141577959,0.0,0.0005261933547444642,7.592127803945914e-05,0.002639563288539648,0.0005439421511255205,0.0,0.00020171728101558983,0.00016586424317210913,0.001997449202463031,0.0,4.717744741356e-05,5.80700216232799e-05,0.00028188287978991866,4.9725818826118484e-05,0.0,0.0005270536639727652,0.9390556812286377,0.05155139043927193,0.039641451090574265,0.004769002553075552,0.002639563288539648,0.001997449202463031,0.00028188287978991866,0.0005270536639727652
00_000440.wav,0.012931417673826218,0.15543492138385773,0.3922680616378784,0.0,0.01978333666920662,0.011760246008634567,0.00570326205343008,0.004332386888563633,0.0,0.03203126788139343,0.00065663643181324,0.003260614350438118,0.001423409441486001,0.0,0.9978505969047546,0.05391233414411545,0.01737714372575283,0.0038432886358350515,0.0,0.0022935341112315655,0.006489550694823265,0.0034572924487292767,0.0,0.35192349553108215,0.0883452370762825,0.0054297177121043205,0.003714461112394929,0.0,0.005444019567221403,0.3922680616378784,0.01978333666920662,0.03203126788139343,0.003260614350438118,0.9978505969047546,0.006489550694823265,0.35192349553108215,0.005444019567221403
00_000612.wav,0.08079396933317184,0.3319774270057678,0.5147172212600708,0.0,0.009630369953811169,0.002752284985035658,0.002381811384111643,0.005304527468979359,0.0,0.06863994151353836,0.0011083607096225023,0.0047394041903316975,0.0042944056913256645,0.0,0.654420793056488,0.015078172087669373,0.013664249330759048,0.013220932334661484,0.0,0.10722272843122482,0.04939063638448715,0.007575730327516794,0.0,0.47199347615242004,0.00709283584728837,0.030038105323910713,0.0089421970769763,0.0,0.001986728748306632,0.5147172212600708,0.009630369953811169,0.06863994151353836,0.0047394041903316975,0.654420793056488,0.10722272843122482,0.47199347615242004,0.001986728748306632
00_000688.wav,0.17980019748210907,0.3046610355377197,0.6197293400764465,0.0,0.10824641585350037,0.08512415736913681,0.016127318143844604,0.015816129744052887,0.0,0.05097058415412903,0.042315445840358734,0.08167160302400589,0.040281992405653,0.0,0.0006995346047915518,0.002151013817638159,0.48718222975730896,0.002351032104343176,0.0,0.00036084698513150215,0.0003214026801288128,0.002455788664519787,0.0,9.191085700877011e-05,0.00012393305951263756,0.00020094210049137473,0.00010088812268804759,0.0,0.002708165207877755,0.6197293400764465,0.10824641585350037,0.05097058415412903,0.08167160302400589,0.48718222975730896,0.002455788664519787,0.00020094210049137473,0.002708165207877755
00_000765.wav,0.06959064304828644,0.22541698813438416,0.17350883781909943,0.0,0.004573959391564131,0.004683967214077711,0.005355344619601965,0.007643125485628843,0.0,0.28184494376182556,0.0003497302532196045,0.0011929568136110902,0.0002594737452454865,0.0,0.013323077000677586,0.0011757471365854144,0.007488497067242861,0.02266247197985649,0.0,0.01113905105739832,0.027462555095553398,0.0031304950825870037,0.0,0.4393341541290283,0.015172336250543594,0.022864995524287224,0.0011597126722335815,0.0,0.01734953373670578,0.22541698813438416,0.007643125485628843,0.28184494376182556,0.0011929568136110902,0.02266247197985649,0.027462555095553398,0.4393341541290283,0.01734953373670578
