audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000066.wav,0.05977430194616318,0.44860604405403137,0.5272637009620667,0.0,0.02106129750609398,0.006406436674296856,0.005049838684499264,0.00923128705471754,0.0,0.04051445797085762,0.00452791340649128,0.015729565173387527,0.010828559286892414,0.0,0.25652414560317993,0.00685874093323946,0.03869248554110527,0.012306466698646545,0.0,0.002148052677512169,0.0032327910885214806,0.0030063388403505087,0.0,0.028127722442150116,0.005119153764098883,0.0033995001576840878,0.0009206653339788318,0.0,0.0010899303015321493,0.5272637009620667,0.02106129750609398,0.04051445797085762,0.015729565173387527,0.25652414560317993,0.0032327910885214806,0.028127722442150116,0.0010899303015321493
00_000118.wav,0.08661605417728424,0.37696224451065063,0.2852919101715088,0.0,0.04730755090713501,0.07219341397285461,0.004585685208439827,0.0030144182965159416,0.0,0.010179445147514343,0.0031885821372270584,0.009214935824275017,0.006816191598773003,0.0,0.03521352261304855,0.0025842408649623394,0.014868143014609814,0.004108032211661339,0.0,0.0058594318106770515,0.006605783477425575,0.005712617188692093,0.0,0.7799474596977234,0.043199412524700165,0.0224576648324728,0.008424798026680946,0.0,0.017793279141187668,0.37696224451065063,0.07219341397285461,0.010179445147514343,0.009214935824275017,0.03521352261304855,0.006605783477425575,0.7799474596977234,0.017793279141187668
00_000275.wav,0.10019546002149582,0.77350914478302,0.8716179728507996,0.0,0.012998913414776325,0.002447364153340459,0.0024240699131041765,0.0034660538658499718,0.0,0.01611441932618618,0.0031364986207336187,0.01043416652828455,0.004464178346097469,0.0,0.008966578170657158,0.0010323208989575505,0.011531516909599304,0.004421912599354982,0.0,0.00043101608753204346,0.001244604354724288,0.002889141207560897,0.0,0.006876631639897823,0.002212471328675747,0.0018597349990159273,0.00037573702866211534,0.0,0.0013783695176243782,0.8716179728507996,0.012998913414776325,0.01611441932618618,0.01043416652828455,0.011531516909599304,0.002889141207560897,0.006876631639897823,0.0013783695176243782
00_000277.wav,0.0090947849676013,0.039745792746543884,0.026830116286873817,0.0,0.006171956192702055,0.0017603007145226002,0.0032528634183108807,0.00448579853400588,0.0,0.005816473625600338,0.0012322997208684683,0.0023732027038931847,0.0032000504434108734,0.0,0.022484878078103065,0.10026732087135315,0.9992457032203674,0.00448987539857626,0.0,0.001636057160794735,0.001984924077987671,0.0014297664165496826,0.0,0.021898537874221802,0.0016517817275598645,0.0014137773541733623,0.0007174358470365405,0.0,0.00023344578221440315,0.039745792746543884,0.006171956192702055,0.005816473625600338,0.0032000504434108734,0.9992457032203674,0.001984924077987671,0.021898537874221802,0.00023344578221440315
00_000357.wav,0.2037026286125183,0.8789525032043457,0.14377601444721222,0.0,0.003566869767382741,0.0016224622959271073,0.002342954045161605,0.0023025711998343468,0.0,0.028022127225995064,0.0012338913511484861,0.002582237124443054,0.0013963856035843492,0.0,0.007677747868001461,0.0015197843313217163,0.013018989004194736,0.0006551893311552703,0.0,0.0029784911312162876,0.004693574737757444,0.002995624439790845,0.0,0.01586051471531391,0.0031951642595231533,0.004308910109102726,0.0008348188130185008,0.0,0.0008937808452174067,0.8789525032043457,0.003566869767382741,0.028022127225995064,0.002582237124443054,0.013018989004194736,0.004693574737757444,0.01586051471531391,0.0008937808452174067
00_000436.wav,0.11425928771495819,0.33598023653030396,0.8792582750320435,0.0,0.10862669348716736,0.024391353130340576,0.02498352900147438,0.029569068923592567,0.0,0.05152927711606026,0.002998834243044257,0.012754485011100769,0.009753096848726273,0.0,0.0049828896299004555,0.0017504841089248657,0.01156533882021904,0.012483304366469383,0.0,0.00042931700590997934,0.0005843624239787459,0.00366996880620718,0.0,0.0008938906830735505,0.0006303491536527872,0.0006813834770582616,0.0002685123181436211,0.0,0.0015106316423043609,0.8792582750320435,0.10862669348716736,0.05152927711606026,0.012754485011100769,0.012483304366469383,0.00366996880620718,0.0008938906830735505,0.0015106316423043609
00_000440.wav,0.012798279523849487,0.49352630972862244,0.2541136145591736,0.0,0.002579163061454892,0.0019819026347249746,0.0015187989920377731,0.005219193175435066,0.0,0.05328085646033287,0.0018883423181250691,0.0026100403629243374,0.0028550424613058567,0.0,0.9985893964767456,0.030492300167679787,0.029346976429224014,0.001280814758501947,0.0,0.0017724425997585058,0.003508403431624174,0.00107754732016474,0.0,0.3156691789627075,0.03991860896348953,0.004257379565387964,0.0019404797349125147,0.0,0.001194471842609346,0.49352630972862244,0.005219193175435066,0.05328085646033287,0.0028550424613058567,0.9985893964767456,0.003508403431624174,0.3156691789627075,0.001194471842609346
00_000612.wav,0.022586889564990997,0.4508287310600281,0.20576119422912598,0.0,0.0028953533619642258,0.001205906504765153,0.0016728637274354696,0.006664269138127565,0.0,0.09334427863359451,0.0006617637700401247,0.001698656938970089,0.0012965390924364328,0.0,0.5624561905860901,0.017211677506566048,0.03911171108484268,0.014462821185588837,0.0,0.009825124405324459,0.012565478682518005,0.003309843363240361,0.0,0.4631437659263611,0.05410674959421158,0.03440990671515465,0.006462272722274065,0.0,0.001857958035543561,0.4508287310600281,0.006664269138127565,0.09334427863359451,0.001698656938970089,0.5624561905860901,0.012565478682518005,0.4631437659263611,0.001857958035543561
00_000688.wav,0.18130707740783691,0.33789491653442383,0.33743560314178467,0.0,0.09504662454128265,0.02254939265549183,0.01547052152454853,0.03172913193702698,0.0,0.012182388454675674,0.044059980660676956,0.10800111293792725,0.05523821711540222,0.0,0.0061252485029399395,0.11658570915460587,0.5286500453948975,0.020519692450761795,0.0,0.001690971665084362,0.0013178582303225994,0.0027185315266251564,0.0,0.0024324203841388226,0.001599679235368967,0.0009211422875523567,0.0009661648655310273,0.0,0.0006760928663425148,0.33789491653442383,0.09504662454128265,0.012182388454675674,0.10800111293792725,0.5286500453948975,0.0027185315266251564,0.0024324203841388226,0.0006760928663425148
00_000765.wav,0.057599376887083054,0.2799552381038666,0.18901780247688293,0.0,0.006967701483517885,0.014191292226314545,0.011698829010128975,0.01689595729112625,0.0,0.3406091332435608,0.0007964968681335449,0.0015399750554934144,0.001005941885523498,0.0,0.06793436408042908,0.0050983913242816925,0.09017597138881683,0.010543721728026867,0.0,0.020056160166859627,0.02001953125,0.003649628721177578,0.0,0.721951425075531,0.05409932881593704,0.03887829929590225,0.005552131682634354,0.0,0.004577881656587124,0.2799552381038666,0.01689595729112625,0.3406091332435608,0.0015399750554934144,0.09017597138881683,0.020056160166859627,0.721951425075531,0.004577881656587124
